unit,task_id,mixer,seed,p,strategy,status,loss,energy_report,p_opt,p_feas,p_opt_given_feas,objective_evaluations,gradient_evaluations,work_credits,work_budget,nominal_layer_work,fit_seconds,iterations,winner_call,active_parameter_count,earlier_parameter_change,incomplete_previous_calls_charged,ancestor_calls,ancestor_gradients,ancestor_credits,ancestor_layer_work,ancestor_fit_seconds,cumulative_layer_work,cumulative_credits,cumulative_fit_seconds,cumulative_calls,parent_record,parent_sha256,winner_sha256,has_state,complex_state_sha256,independent_state_error,cnot,ancillas,one_qubit,toffoli,initial_parameters_sha256,anchor_present,prefix_present
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,16,WARM_JOINT,BUDGET_EXHAUSTED,0.414457716763467,0.414457716763467,0.003776997849217643,0.019483519455438924,0.19385603601320986,22,21,64,64,1024,3.5943496227264404,18,22,32,0.8260055086097703,0,294,280,854,7469,26.700108766555786,8493,918,30.294458389282227,316,fits/tv2_m16_cycle_00__MULTI__s9101/p015/WARM_JOINT/WINNER.json,7f4619b100f04c83564c39c08aa54afad5506d4e3c162d4c7e4a2cecbbe79233,85de9753796166eeed87404632302b7968da184276cfe00a2e7b552c68929bf6,True,a6a5a11e75303e03d243ce9879aa7b566b87dde7760279b06e832358c438f821,3.0928835290335143e-16,183136,541,231968,24960,828a7d30157b72225a89f3a1344688ee12eacb32d51cabffbcbdb456aff16465,True,False
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,16,RANDOM_JOINT,BUDGET_EXHAUSTED,0.414157836681915,0.4141578366819152,0.0028404662048357844,0.013714830754894986,0.20710909639347816,21,21,63,64,1008,3.4946460723876953,12,21,32,2.4662154320464564,0,0,0,0,0,0.0,1008,63,3.4946460723876953,21,,,6fce3e683d2fbc833846f09f9e731f29d4914ddf063e19140fb3a22ef944b855,True,50d647de47491b49ca57595b4a0c04b5424b5ef859be39b052489d7c5bd7890d,1.0085294997567046e-16,183136,541,231968,24960,d636646c16fa63bc6ff473006240ab16a818a21ed0d39e4ae4f0ac4914ba7e9c,False,False
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,17,FROZEN_LAYERWISE,CONVERGED,0.4033816040623769,0.40338160406237733,2.1385595151903823e-05,0.00010268455664176352,0.20826496068451586,14,13,40,68,680,2.31744384765625,6,14,2,0.0,0,192,177,546,4890,17.49083948135376,5570,586,19.80828332901001,206,fits/tv2_m16_cycle_00__MULTI__s9101/p016/FROZEN_LAYERWISE/WINNER.json,5340cddddb08d0db02e58932d58601233eb0fea19bda30069ad2e8f470486bf6,b2d31d7c6d2b28b439b91bdfb2bca0fe91c7376b942253785bbabd630f4605fd,False,,,194582,541,246465,26520,a5fe629ee7df9b965bf0df0b610b26ff96c0a960e832e798c06bd574ffab18a6,True,True
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,17,WARM_JOINT,BUDGET_EXHAUSTED,0.41429688106275814,0.41429688106275814,0.0037385700666974866,0.019512607086031256,0.19159767068614145,23,22,67,68,1139,3.921895980834961,20,23,34,0.6023665727711099,0,316,301,918,8493,30.294458389282227,9632,985,34.21635437011719,339,fits/tv2_m16_cycle_00__MULTI__s9101/p016/WARM_JOINT/WINNER.json,85de9753796166eeed87404632302b7968da184276cfe00a2e7b552c68929bf6,fcf473f779ada04cac67beced0855756bf5cd74aaae013ab348459caa5cb61f2,False,,,194582,541,246465,26520,5bf0552b46bdad37378f1a8c78a9cebdedf2d5961d225ada4f0caedd4862af86,True,False
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,18,FROZEN_LAYERWISE,CONVERGED,0.40253239080072184,0.40253239080072134,1.593009912559392e-05,9.511939613764306e-05,0.16747477141825187,14,13,40,72,720,2.48500394821167,5,14,2,0.0,0,206,190,586,5570,19.80828332901001,6290,626,22.29328727722168,220,fits/tv2_m16_cycle_00__MULTI__s9101/p017/FROZEN_LAYERWISE/WINNER.json,b2d31d7c6d2b28b439b91bdfb2bca0fe91c7376b942253785bbabd630f4605fd,f2d847483388945b07c2aed2302fad82908e04f1cc751f62d534659060a776be,False,,,206028,541,260962,28080,97c2d0f83dbd2f2cabac1728cb43e284bb0a1b8a24afd898e1566f2090fa7583,True,True
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,18,WARM_JOINT,BUDGET_EXHAUSTED,0.4141933872266075,0.4141933872266067,0.0037574632539897506,0.01962079170074113,0.1915041610603216,24,23,70,72,1260,4.401034116744995,21,24,36,0.637521992882393,0,339,323,985,9632,34.21635437011719,10892,1055,38.61738848686218,363,fits/tv2_m16_cycle_00__MULTI__s9101/p017/WARM_JOINT/WINNER.json,fcf473f779ada04cac67beced0855756bf5cd74aaae013ab348459caa5cb61f2,3368a68cd87b8578c2dc17bb388c3c0c3ddc679be4d2930e4de9f79c016ea5a5,False,,,206028,541,260962,28080,7b2b6d4c301a425221eefc00466a5cb7786898aab0e85775ef8c57f395964e53,True,False
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,19,FROZEN_LAYERWISE,CONVERGED,0.4016927975668182,0.4016927975668185,1.8086484414505043e-05,0.0001034169405953512,0.17488899120767518,13,12,37,76,703,2.3620169162750244,5,13,2,0.0,0,220,203,626,6290,22.29328727722168,6993,663,24.655304193496704,233,fits/tv2_m16_cycle_00__MULTI__s9101/p018/FROZEN_LAYERWISE/WINNER.json,f2d847483388945b07c2aed2302fad82908e04f1cc751f62d534659060a776be,a32d005365861b2f7bd606ba5398aaa559eddaddfae5c79149fb66c024dfda9b,False,,,217474,541,275459,29640,1ede050cb7e1949f0abdd8889e2dd23d0d76579746d71921267a7c41f9518fe1,True,True
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,19,WARM_JOINT,BUDGET_EXHAUSTED,0.41184246838386573,0.4118424683838663,0.0041039615553545555,0.020215321630154277,0.20301242940566736,26,25,76,76,1444,4.982373476028442,19,26,38,1.2356056343290445,0,363,346,1055,10892,38.61738848686218,12336,1131,43.599761962890625,389,fits/tv2_m16_cycle_00__MULTI__s9101/p018/WARM_JOINT/WINNER.json,3368a68cd87b8578c2dc17bb388c3c0c3ddc679be4d2930e4de9f79c016ea5a5,bf02ff6a157544ec9ba2426b0746935f0f059334bfd30bfa61b27a2b172b53eb,False,,,217474,541,275459,29640,c2b31cc2939b4964ae7e234ae6eddf40b35e2f8c08fac1c5191e588bbaec4a4e,True,False
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,20,FROZEN_LAYERWISE,CONVERGED,0.4009185614789734,0.4009185614789732,2.141238667561526e-05,0.00010313647273871518,0.2076121677135611,14,13,40,80,800,2.713982582092285,6,14,2,0.0,0,233,215,663,6993,24.655304193496704,7793,703,27.36928677558899,247,fits/tv2_m16_cycle_00__MULTI__s9101/p019/FROZEN_LAYERWISE/WINNER.json,a32d005365861b2f7bd606ba5398aaa559eddaddfae5c79149fb66c024dfda9b,cd11cacec22f993ab620b1cf43e4a102a705da277b468f9e7da342037a900214,False,,,228920,541,289956,31200,ecf6948e78917d69b98e41f68a92f5350ee9f38213e8c20cdf385096468c47d7,True,True
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,20,WARM_JOINT,BUDGET_EXHAUSTED,0.386437911229853,0.38643791122985327,0.003939541864992445,0.022501061128825516,0.17508249244057214,27,26,79,80,1580,5.398985862731934,22,27,40,3.263209281344592,0,389,371,1131,12336,43.599761962890625,13916,1210,48.99874782562256,416,fits/tv2_m16_cycle_00__MULTI__s9101/p019/WARM_JOINT/WINNER.json,bf02ff6a157544ec9ba2426b0746935f0f059334bfd30bfa61b27a2b172b53eb,6dc949605b787dd6622a298228544197fd9417de5eef07f8df39ddc80481bbf4,False,,,228920,541,289956,31200,413ad8b7c4cfb583463d629c23cd65350839417f308df27df411e06c2f7c28c1,True,False
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,21,FROZEN_LAYERWISE,CONVERGED,0.4002844567253366,0.40028445672533697,1.8996769523127456e-05,9.908461365952898e-05,0.1917226986260801,13,12,37,84,777,2.665257215499878,7,13,2,0.0,0,247,228,703,7793,27.36928677558899,8570,740,30.034543991088867,260,fits/tv2_m16_cycle_00__MULTI__s9101/p020/FROZEN_LAYERWISE/WINNER.json,cd11cacec22f993ab620b1cf43e4a102a705da277b468f9e7da342037a900214,bc409385c6fda9b584b46379a607a627fee77388231ddd0f2dc7b4bb5b6ccaeb,False,,,240366,541,304453,32760,c40bbeebf70291ace591c566387863ca34f060857529bfb7a8d819f5075d09cc,True,True
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,21,WARM_JOINT,BUDGET_EXHAUSTED,0.32197932529209194,0.3219793252920913,0.017469187311457576,0.051525199971612666,0.3390416208201436,28,27,82,84,1722,5.871136426925659,24,28,42,3.6541567356629434,0,416,397,1210,13916,48.99874782562256,15638,1292,54.86988425254822,444,fits/tv2_m16_cycle_00__MULTI__s9101/p020/WARM_JOINT/WINNER.json,6dc949605b787dd6622a298228544197fd9417de5eef07f8df39ddc80481bbf4,fcb0e991fcbc591b47c545e4599fe0e179b866d5f6450493f9af4597bde9965a,False,,,240366,541,304453,32760,7a33e84ae655eb0001e578d917393567337b4dbef176d08922c1d65bab472e47,True,False
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,22,FROZEN_LAYERWISE,CONVERGED,0.39977565876388677,0.3997756587638861,2.1669673844256556e-05,9.954814520806018e-05,0.21768033747857327,15,14,43,88,946,3.2508444786071777,6,15,2,0.0,0,260,240,740,8570,30.034543991088867,9516,783,33.285388469696045,275,fits/tv2_m16_cycle_00__MULTI__s9101/p021/FROZEN_LAYERWISE/WINNER.json,bc409385c6fda9b584b46379a607a627fee77388231ddd0f2dc7b4bb5b6ccaeb,4083efcdf587c88d9429b9f1983760ffadd8968869e5c5c580ffc7b6362141fe,False,,,251812,541,318950,34320,f8d157e3efa1129606500067783647889dc8d4672e6896edcd4244c9e3dbb2a3,True,True
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,22,WARM_JOINT,BUDGET_EXHAUSTED,0.31112587112378914,0.3111258711237895,0.019433975732265237,0.05497390325347076,0.3535127502709802,30,29,88,88,1936,6.5834386348724365,26,30,44,1.6178309583306112,0,444,424,1292,15638,54.86988425254822,17574,1380,61.453322887420654,474,fits/tv2_m16_cycle_00__MULTI__s9101/p021/WARM_JOINT/WINNER.json,fcb0e991fcbc591b47c545e4599fe0e179b866d5f6450493f9af4597bde9965a,63017a8dc82bc947a198a1e2494a52e825fffe4db3da699a6b6a6436544172ac,False,,,251812,541,318950,34320,7e79ae0c5121af80f544824f03a1b010f70caa5279e5f8f4612b71ad19683225,True,False
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,23,FROZEN_LAYERWISE,CONVERGED,0.3993579178341338,0.39935791783413366,1.9864614288006775e-05,9.674548577866946e-05,0.2053285910771306,19,18,55,92,1265,4.3308494091033936,12,19,2,0.0,0,275,254,783,9516,33.285388469696045,10781,838,37.61623787879944,294,fits/tv2_m16_cycle_00__MULTI__s9101/p022/FROZEN_LAYERWISE/WINNER.json,4083efcdf587c88d9429b9f1983760ffadd8968869e5c5c580ffc7b6362141fe,5dbcd00f9962ce81930e32b4e8b7436a05a7eed204e5099e657cd230d447e699,False,,,263258,541,333447,35880,8a4adc293a4fcd151588fadf726b4fe111662090978ac8cb4c14f9c27195696f,True,True
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,23,WARM_JOINT,BUDGET_EXHAUSTED,0.3075386970426291,0.30753869704262926,0.020937559667180815,0.05757221450356855,0.36367473177331094,31,30,91,92,2093,7.190218687057495,26,31,46,1.7381017095644635,0,474,453,1380,17574,61.453322887420654,19667,1471,68.64354157447815,505,fits/tv2_m16_cycle_00__MULTI__s9101/p022/WARM_JOINT/WINNER.json,63017a8dc82bc947a198a1e2494a52e825fffe4db3da699a6b6a6436544172ac,6770c07ac0c50c08a4bd2d4184483600d9ae9d6b943e8067f8cd902d19538c08,False,,,263258,541,333447,35880,bce211ad13e031a55e61d1217135d5809c9a764a97356220e2ea1f6af0f4a659,True,False
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,24,FROZEN_LAYERWISE,CONVERGED,0.3990224515866481,0.3990224515866481,2.201149213093378e-05,9.749561445672271e-05,0.2257690487268476,14,13,40,96,960,3.313190221786499,8,14,2,0.0,0,294,272,838,10781,37.61623787879944,11741,878,40.92942810058594,308,fits/tv2_m16_cycle_00__MULTI__s9101/p023/FROZEN_LAYERWISE/WINNER.json,5dbcd00f9962ce81930e32b4e8b7436a05a7eed204e5099e657cd230d447e699,3486bc2811e6e5e280f65a43e6807aa5dd5902db675f126a31dc64305d140e03,False,,,274704,541,347944,37440,1b3de0268e90b3a8337216d17eaec5017b10d60e3a4f6d7f42415f197843c499,True,True
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,24,WARM_JOINT,BUDGET_EXHAUSTED,0.29086819614794573,0.2908681961479458,0.024142019574345953,0.07083123058171766,0.34083862974106344,32,31,94,96,2256,7.728566884994507,29,32,48,2.7798387873832793,0,505,483,1471,19667,68.64354157447815,21923,1565,76.37210845947266,537,fits/tv2_m16_cycle_00__MULTI__s9101/p023/WARM_JOINT/WINNER.json,6770c07ac0c50c08a4bd2d4184483600d9ae9d6b943e8067f8cd902d19538c08,144966b2c3e34ba1b75ae2a780f6e0b3e1d59abf2da2634793c5062eb551d4ff,False,,,274704,541,347944,37440,e0c186f555f3c446297fb6929f71debc1a181d5fe34c0b4c0fdc7b1a593e87b8,True,False
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,25,FROZEN_LAYERWISE,CONVERGED,0.3990224515769043,0.3990224515769041,2.2011855222264795e-05,9.749565755303943e-05,0.225772673108953,4,3,10,100,250,0.8599562644958496,2,4,2,0.0,0,308,285,878,11741,40.92942810058594,11991,888,41.78938436508179,312,fits/tv2_m16_cycle_00__MULTI__s9101/p024/FROZEN_LAYERWISE/WINNER.json,3486bc2811e6e5e280f65a43e6807aa5dd5902db675f126a31dc64305d140e03,56f55ca3df19179cd8be25d4e198b92c054f9be95c84fd1e87d185b1c50794eb,False,,,286150,541,362441,39000,cbe96000d89aed571d7e0ae12e151c82a9fcfd70c3a4dd9b32586281226c830b,True,True
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,25,WARM_JOINT,BUDGET_EXHAUSTED,0.29004763032929404,0.29004763032929404,0.024721511267770033,0.07156854568534249,0.34542425071008664,34,33,100,100,2500,8.565151453018188,31,34,50,1.2742749152148545,0,537,514,1565,21923,76.37210845947266,24423,1665,84.93725991249084,571,fits/tv2_m16_cycle_00__MULTI__s9101/p024/WARM_JOINT/WINNER.json,144966b2c3e34ba1b75ae2a780f6e0b3e1d59abf2da2634793c5062eb551d4ff,76f96c03e1b7897aa11d83cc7c87b85ce2d5d41da424e402c4fbf7de74beb302,False,,,286150,541,362441,39000,450adb73997bb80716cf376cbcd2ce7e827aac6cae0baac529a82bcf2e94e83f,True,False
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,26,FROZEN_LAYERWISE,CONVERGED,0.3987465429001031,0.3987465429001026,2.064807524760072e-05,9.552563362695802e-05,0.21615219353827644,22,21,64,104,1664,5.68156361579895,14,22,2,0.0,0,312,288,888,11991,41.78938436508179,13655,952,47.47094798088074,334,fits/tv2_m16_cycle_00__MULTI__s9101/p025/FROZEN_LAYERWISE/WINNER.json,56f55ca3df19179cd8be25d4e198b92c054f9be95c84fd1e87d185b1c50794eb,28c681e73cbf11c2854677503ff5b6d62f4833f8737192d1e17e763d7a05e292,False,,,297596,541,376938,40560,6d86dca63a255e3bb0124fc206e51a12ab846115d3543e4520889db44b6440c0,True,True
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,26,WARM_JOINT,BUDGET_EXHAUSTED,0.28955102046927556,0.2895510204692757,0.024662379137279575,0.07215824531223318,0.3417818577844284,35,34,103,104,2678,9.190457820892334,30,35,52,0.8936608719100565,0,571,547,1665,24423,84.93725991249084,27101,1768,94.12771773338318,606,fits/tv2_m16_cycle_00__MULTI__s9101/p025/WARM_JOINT/WINNER.json,76f96c03e1b7897aa11d83cc7c87b85ce2d5d41da424e402c4fbf7de74beb302,a30c9bf691776b7d7b5b9d41da500a7a3cfee955df48dd2dcfeb77e1f55fc3d6,False,,,297596,541,376938,40560,e71df19d3bd4aac00302661b8dbe463d0ec069f91f0b82d69346d644b29d8b07,True,False
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,27,FROZEN_LAYERWISE,CONVERGED,0.3985709456173041,0.3985709456173039,2.1765945294516816e-05,9.683346265135694e-05,0.22477710389107736,19,18,55,108,1485,5.067793130874634,13,19,2,0.0,0,334,309,952,13655,47.47094798088074,15140,1007,52.53874111175537,353,fits/tv2_m16_cycle_00__MULTI__s9101/p026/FROZEN_LAYERWISE/WINNER.json,28c681e73cbf11c2854677503ff5b6d62f4833f8737192d1e17e763d7a05e292,aca106abea62751470d642a95c32df6da4fdd5f835f56f2bc4604354ce498bc6,False,,,309042,541,391435,42120,44baa4d0da92d95ee66fa95daeafaff8ab241250f8768b27e9e0061ee731465e,True,True
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,27,WARM_JOINT,BUDGET_EXHAUSTED,0.2891609896672328,0.2891609896672328,0.024765647870273865,0.07261381318655144,0.3410597348282575,36,35,106,108,2862,9.823223114013672,30,36,54,0.908414914689412,0,606,581,1768,27101,94.12771773338318,29963,1874,103.95094084739685,642,fits/tv2_m16_cycle_00__MULTI__s9101/p026/WARM_JOINT/WINNER.json,a30c9bf691776b7d7b5b9d41da500a7a3cfee955df48dd2dcfeb77e1f55fc3d6,2b4f09c50843b74abcf6847bbdc90a516a054dea3b3f30dd5dd86053447df335,False,,,309042,541,391435,42120,acc7dd4cd0efdc9f922aeb508e6bcd6964e555fad0c2d2b19e0505f9cc978d1e,True,False
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,28,FROZEN_LAYERWISE,CONVERGED,0.39842864010651124,0.398428640106511,2.2536158234601893e-05,9.837840780788674e-05,0.22907626517609922,15,14,43,112,1204,4.142266273498535,5,15,2,0.0,0,353,327,1007,15140,52.53874111175537,16344,1050,56.681007385253906,368,fits/tv2_m16_cycle_00__MULTI__s9101/p027/FROZEN_LAYERWISE/WINNER.json,aca106abea62751470d642a95c32df6da4fdd5f835f56f2bc4604354ce498bc6,b943a208108fdbc5dfc57518b3ea3c2b119cd394fd7a138aaa385bb19a148d0d,False,,,320488,541,405932,43680,ffc03c9289044181541a54b542207309d44f10b52d48935f916e71874f1a451c,True,True
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,28,WARM_JOINT,BUDGET_EXHAUSTED,0.28859130188560433,0.2885913018856048,0.024520809635611655,0.07308511252800048,0.3355103219717587,38,37,112,112,3136,10.757237195968628,34,38,56,0.9075448116477524,0,642,616,1874,29963,103.95094084739685,33099,1986,114.70817804336548,680,fits/tv2_m16_cycle_00__MULTI__s9101/p027/WARM_JOINT/WINNER.json,2b4f09c50843b74abcf6847bbdc90a516a054dea3b3f30dd5dd86053447df335,2b3c160cdf0ba76351ccf54f2f5831d42dc7392fea6215794042a80d5cb49323,False,,,320488,541,405932,43680,483f816ada615bbb77c730e69ce529be3d2eeb53ca2c8419cae5549183dd6a03,True,False
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,29,FROZEN_LAYERWISE,CONVERGED,0.3983126749231751,0.3983126749231748,2.3474792911198453e-05,9.965152775904225e-05,0.23556882106173613,20,19,58,116,1682,5.734614133834839,13,20,2,0.0,0,368,341,1050,16344,56.681007385253906,18026,1108,62.415621519088745,388,fits/tv2_m16_cycle_00__MULTI__s9101/p028/FROZEN_LAYERWISE/WINNER.json,b943a208108fdbc5dfc57518b3ea3c2b119cd394fd7a138aaa385bb19a148d0d,78a61896d848f62f84c31a39d0ff9e1766cbbf091b2bd22867e091e2b475e4ac,False,,,331934,541,420429,45240,e166cdffb0107cb47f9e8d2a25c154bfa458a4e7e38321252ffecd40b8ed5a97,True,True
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,29,WARM_JOINT,BUDGET_EXHAUSTED,0.2795447682985738,0.279544768298574,0.026100988844480675,0.07957457214936874,0.3280066501078603,39,38,115,116,3335,11.380969762802124,35,39,58,1.7361301165497824,0,680,653,1986,33099,114.70817804336548,36434,2101,126.0891478061676,719,fits/tv2_m16_cycle_00__MULTI__s9101/p028/WARM_JOINT/WINNER.json,2b3c160cdf0ba76351ccf54f2f5831d42dc7392fea6215794042a80d5cb49323,3a2360d87212f9857f38f5223aeb24f16ef626a63632e99576f8d08b79ab0b07,False,,,331934,541,420429,45240,42b802feebba75ab80f8a45beb95aa26e33aa8a11b30ef2bc577386606a14f1c,True,False
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,30,FROZEN_LAYERWISE,CONVERGED,0.39821868707903685,0.39821868707903685,2.4085682383300372e-05,0.00010085647716350548,0.23881145822943417,15,14,43,120,1290,4.376689910888672,8,15,2,0.0,0,388,360,1108,18026,62.415621519088745,19316,1151,66.79231142997742,403,fits/tv2_m16_cycle_00__MULTI__s9101/p029/FROZEN_LAYERWISE/WINNER.json,78a61896d848f62f84c31a39d0ff9e1766cbbf091b2bd22867e091e2b475e4ac,f5a2ca3dcc7ae6d1934d71471a70a8fb2e5c0bbcc3b63f1360ed143071802ac5,False,,,343380,541,434926,46800,959d053cdef092ff965744e97033b7bb149d2b8dfd4788090ed0b9a32011372c,True,True
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,30,WARM_JOINT,BUDGET_EXHAUSTED,0.26325264153676736,0.2632526415367672,0.03226395260362166,0.0944209496139176,0.3417033268098584,40,39,118,120,3540,12.2940993309021,34,40,60,1.4229193995937797,0,719,691,2101,36434,126.0891478061676,39974,2219,138.3832471370697,759,fits/tv2_m16_cycle_00__MULTI__s9101/p029/WARM_JOINT/WINNER.json,3a2360d87212f9857f38f5223aeb24f16ef626a63632e99576f8d08b79ab0b07,2f1d21bec30e27282a70ddb40e20aba8186a65a1be86d3b0e47beecf567726b3,False,,,343380,541,434926,46800,968717a0f20fb0564fb1a3694103c2f8cc70bcff8db18dd29dd86e1a3edbd961,True,False
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,31,FROZEN_LAYERWISE,CONVERGED,0.39810816214205247,0.3981081621420523,2.535544711094863e-05,0.00010167855288447256,0.2493686858403419,16,15,46,124,1426,4.916330337524414,12,16,2,0.0,0,403,374,1151,19316,66.79231142997742,20742,1197,71.70864176750183,419,fits/tv2_m16_cycle_00__MULTI__s9101/p030/FROZEN_LAYERWISE/WINNER.json,f5a2ca3dcc7ae6d1934d71471a70a8fb2e5c0bbcc3b63f1360ed143071802ac5,b5ec23859c0a680d6a09520ce076e7931c2a1db66a11a94ac03c174422b9e723,False,,,354826,541,449423,48360,1761bdec5ac62f84fef859dc3fdec495c1c3b8d1dd9d449bda269bc40b7e971b,True,True
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,31,WARM_JOINT,BUDGET_EXHAUSTED,0.25215909530218594,0.2521590953021855,0.0333327206709039,0.10500191210036976,0.3174487016868955,42,41,124,124,3844,12.750442743301392,36,42,62,1.0740463065066175,0,759,730,2219,39974,138.3832471370697,43818,2343,151.1336898803711,801,fits/tv2_m16_cycle_00__MULTI__s9101/p030/WARM_JOINT/WINNER.json,2f1d21bec30e27282a70ddb40e20aba8186a65a1be86d3b0e47beecf567726b3,f63be9e554d35d30dc66fdfd4b4cc1a32046c037be42fa29ce3366393e7d9bee,False,,,354826,541,449423,48360,f7592c9c86ed7ed922e3b28a19af0447935253249c2ee1fff61d983886f1e927,True,False
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,32,FROZEN_LAYERWISE,CONVERGED,0.3980170136599022,0.3980170136599029,2.467621892664869e-05,0.00010064893525199349,0.24517118700627233,19,18,55,128,1760,5.763713836669922,10,19,2,0.0,0,419,389,1197,20742,71.70864176750183,22502,1252,77.47235560417175,438,fits/tv2_m16_cycle_00__MULTI__s9101/p031/FROZEN_LAYERWISE/WINNER.json,b5ec23859c0a680d6a09520ce076e7931c2a1db66a11a94ac03c174422b9e723,0a006845b8cb4d10d09094d40ecbb0127ea14720b20320225cb10746a17403ed,True,e4c1ff01899c946929307c6029615abee8fc9808d4d47cfaeca49958f0b8a55f,1.0235574134166578e-15,366272,541,463920,49920,edfbb59a53718a692307a5c717056b91a505eae0f341207d90aa7ff79d197b15,True,True
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,32,WARM_JOINT,BUDGET_EXHAUSTED,0.25014611613188875,0.25014611613188903,0.033858260350013346,0.10684645204818898,0.31688708142356364,43,42,127,128,4064,13.476351261138916,38,43,64,0.695168176463187,0,801,771,2343,43818,151.1336898803711,47882,2470,164.61004114151,844,fits/tv2_m16_cycle_00__MULTI__s9101/p031/WARM_JOINT/WINNER.json,f63be9e554d35d30dc66fdfd4b4cc1a32046c037be42fa29ce3366393e7d9bee,07877bd73432e77ce716a6cea454828039e64755ae1f631b24ef539b2e00cdc9,True,707659cde1cbde837eb0203925fd3dc483fee95c3bdd8c7a0c9dbac5502a9274,2.1350154548329877e-15,366272,541,463920,49920,1dab4c64373d32017bd6d38f160f945b82c1c54d5e63ddd18c3412a7757363aa,True,False
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,32,RANDOM_JOINT,BUDGET_EXHAUSTED,0.31184762550287315,0.3118476255028731,0.01742515249609515,0.10676263351665793,0.16321396280821737,42,42,126,128,4032,13.500233173370361,37,42,64,3.4678095175770527,0,0,0,0,0,0.0,4032,126,13.500233173370361,42,,,df47b80f5e09b914fea618382d65c6cda466847fbe31ac6ccbd9ea7540ecc80d,True,ff6cc8aed205e910461c67da4cf0996aed99596a2f617f2014114b3904e345f7,6.114500392134849e-16,366272,541,463920,49920,727c41b022b84c925bb7cd29f53e0f493262f17b4e7959dd792b50811933af49,False,False
tv2_m16_cycle_00__MULTI__s9101,tv2_m16_cycle_00,MULTI,9101,33,FROZEN_LAYERWISE,CONVERGED,0.3980170131523813,0.3980170131523817,2.467468689458378e-05,0.00010064641520535306,0.24516210382892417,4,3,10,132,330,3.7992234230041504,2,4,2,0.0,0,438,407,1252,22502,77.47235560417175,22832,1262,81.2715790271759,442,fits/tv2_m16_cycle_00__MULTI__s9101/p032/FROZEN_LAYERWISE/WINNER.json,0a006845b8cb4d10d09094d40ecbb0127ea14720b20320225cb10746a17403ed,2fd41c86e6e5b37feef984f4497b231e009d375044f47ba239b2f43a556906d6,False,,,377718,541,478417,51480,62f8c5d33ce510209cb241ba2960355567408c866474884903c78e0fb83a55f7,True,True
